timestamp,f_1,f_2,f_3,f_4,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55
2026-03-09T05:00:00Z,5.0,0.819999999999709,0.0,38.25313,37.35277,0.0,50.16064,48.103134,1.0,41.189922,1.0,0.0,0.0,0.9754019,672.5,0.49500000000261934,38.732132,35.427204,1.0,23.0,23.242542,20.643623,1977.4458,250.00201,5.825717,45.78638,59.705124,13.66417,23.166355,22.74491,24.0,19.359467,19.216282,4.0753083,5.3214684,8.351614,0.0,0.0,0.7286676,23.316202,23.145567,21.25,20.212915250000002,534.0937175,50.0,19.666666666666668,20.924952333333334,479.92189666666667,31.024905,2.594834,99.756979,0.481957,322.163693,0.0
2026-03-09T05:10:00Z,0.0,0.21999999999752617,0.0,37.948566,36.319836,1.0,49.557083,48.103134,0.0,42.440567,1.0,0.0,0.0,0.9754019,639.5,0.19999999999708962,34.927517,33.065144,1.0,23.0,23.093346,20.643623,1976.9496,250.00201,5.671019,45.78638,59.705124,13.66417,22.862665,22.56492,24.0,19.359467,19.216282,4.0753083,5.3214684,8.202705,0.0,0.0,0.7286676,23.316202,23.29541,21.25,20.212915250000002,532.57945,50.0,19.666666666666668,20.924952333333334,478.4070033333333,30.5611535,2.67067,100.0,1.034515,329.603411,0.0
2026-03-09T05:20:00Z,5.0,0.5400000000008731,1.0,40.640213,33.390923,1.0,50.242348,48.103134,1.0,41.435154,1.0,0.0,0.0,0.9754019,514.5,0.3499999999985448,36.393425,32.65388,1.0,23.0,23.093346,20.643623,1974.941,250.00201,5.8308945,45.78638,59.705124,12.6430645,22.862665,22.56492,24.0,19.359467,19.216282,4.0753083,5.3214684,8.202705,0.0,0.0,0.7286676,23.46627,23.29541,21.25,20.25038825,534.051625,50.0,19.666666666666668,20.924952333333334,478.42758333333336,30.6629735,2.782292,100.0,0.724083,329.71003,0.0
2026-03-09T05:30:00Z,7.0,0.7999999999992724,1.0,42.494625,35.064045,1.0,52.701855,48.103134,0.0,43.449368,1.0,0.0,0.0,0.9754019,735.0,0.4850000000005821,38.62388,34.139774,1.0,23.0,23.093346,20.643623,1975.9515,250.00201,5.644295,45.78638,59.705124,12.6430645,22.862665,22.56492,24.0,19.359467,19.216282,4.0753083,5.3214684,8.202705,0.0,0.0,0.7286676,23.46627,23.445684,21.25,20.287542000000002,535.08834,50.0,19.666666666666668,20.974517333333335,482.5280533333334,29.6215365,2.714006,100.0,0.850813,314.695505,0.0
2026-03-09T05:40:00Z,8.0,0.8700000000026193,1.0,43.713837,36.393887,1.0,49.700447,48.103134,1.0,41.17006,1.0,0.0,0.0,0.9754019,480.0,0.5149999999994179,39.862064,35.41839,1.0,23.0,23.093346,20.643623,1978.1854,250.00201,5.4942236,45.78638,59.705124,12.6430645,22.862665,22.41488,24.0,19.359467,19.216282,4.0753083,5.3214684,8.048314,0.0,0.0,0.7286676,23.617926,23.445684,21.25,20.287542000000002,536.7237700000001,50.0,19.666666666666668,20.974517333333335,483.91693000000004,30.752712,2.519001,100.0,0.497653,263.393797,0.0
2026-03-09T05:50:00Z,8.0,0.8599999999969441,1.0,44.375603,37.293243,1.0,52.567734,48.103134,0.0,43.34799,1.0,0.0,0.0,0.9754019,725.5,0.5100000000020373,40.804028,36.15343,1.0,23.0,22.793924,20.643623,1977.4188,250.00201,5.4942236,45.78638,59.705124,14.731632,22.548647,22.25966,24.0,19.359467,19.216282,4.0753083,5.3214684,8.048314,0.0,0.0,0.7286676,23.617926,23.445684,21.25,20.287542000000002,535.953455,50.0,19.666666666666668,20.92280033333333,490.5321466666667,29.706991,2.471072,100.0,0.457541,237.207763,0.0
2026-03-09T06:00:00Z,7.0,0.8000000000029104,1.0,44.895386,37.798695,1.0,50.132473,48.103134,1.0,40.884235,1.0,0.0,0.0,0.9754019,487.0,0.4850000000005821,41.27583,36.330696,1.0,23.0,22.793924,20.643623,1978.3201,250.00201,5.3448515,45.78638,59.705124,14.731632,22.70323,22.25966,24.0,19.359467,19.216282,4.0753083,5.3214684,7.897547,0.0,0.0,0.7286676,23.617926,23.596212,21.25,20.287542000000002,536.1944175,50.0,19.666666666666668,20.872012,493.1753066666667,30.830677,2.594838,100.0,0.583691,232.015322,0.0
2026-03-09T06:10:00Z,7.0,0.8099999999976717,0.0,41.26021,37.237953,0.0,52.57333,48.63145,1.0,43.164837,1.0,0.0,0.0,0.9754019,731.5,0.4850000000005821,42.149445,34.849735,1.0,23.0,23.093735,20.643623,1976.7916,250.00201,5.1845717,45.78638,59.705124,14.648402,23.02918,22.577608,24.0,21.118107,19.721008,248.61824,250.41399,6.23153,44.796368,45.73817,15.934044,22.638096,22.493681,21.25,20.3247745,539.42584,50.0,19.666666666666668,20.819113666666667,495.48298,29.8133375,2.235706,100.0,0.451728,302.421114,0.0
2026-03-09T06:20:00Z,0.0,0.4400000000023283,0.0,38.04379,36.276855,0.0,48.74236,48.63145,1.0,41.030964,1.0,0.0,0.0,0.9754019,495.5,0.29499999999825377,35.143307,32.340088,1.0,23.0,23.242712,20.792446,1973.2214,250.00201,5.1845717,45.78638,59.705124,12.569235,23.050934,22.578901,24.0,23.64358,20.036308,250.71114,250.41399,5.7161536,45.75687,45.73817,20.917894,29.033613,28.53555,21.25,20.3626525,537.6190525,50.0,19.666666666666668,20.819113666666667,498.43523,31.48363,2.162177,100.0,0.304651,295.414625,6.117708
2026-03-09T06:30:00Z,3.0,0.3400000000001455,1.0,40.201233,32.991737,1.0,52.84132,48.63145,1.0,43.23788,1.0,0.0,0.0,0.9754019,690.0,0.25500000000101863,35.91196,32.493797,1.0,23.0,23.09199,20.792446,1972.8962,250.00201,5.1845717,45.78638,59.705124,11.545965,22.897503,22.578901,24.0,26.431124,20.344576,250.71114,250.41399,5.5674834,45.75687,45.73817,0.49026012,28.527704,28.317709,21.25,20.3626525,534.6440975,50.0,19.666666666666668,20.872099666666667,499.73791666666665,29.8844985,2.310219,100.0,0.3,291.144135,14.593583
